,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
272,1,3,00:00:00:00:00:04,180,272160,aaltosea1,rohe_test_isntance,experiment1,1.0035209655761719,rohe_test_stage,sdn,-0.07142822776302515,-1
278,1,3,00:00:00:00:00:04,241,364392,aaltosea1,rohe_test_isntance,experiment1,1.0061886310577393,rohe_test_stage,sdn,-110.68794271940912,-1
288,1,3,00:00:00:00:00:04,224,338688,aaltosea1,rohe_test_isntance,experiment1,1.0035178661346436,rohe_test_stage,sdn,-0.5000003707006027,-1
290,1,3,00:00:00:00:00:04,239,361368,aaltosea1,rohe_test_isntance,experiment1,1.0046110153198242,rohe_test_stage,sdn,-0.41159856752574986,-1
303,1,4,00:00:00:00:00:01,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-2.376199023160321,-1
323,1,4,00:00:00:00:00:01,3,2144,aaltosea1,rohe_test_isntance,experiment1,1.0037298202514648,rohe_test_stage,sdn,-0.4320478885817065,-1
344,1,4,00:00:00:00:00:01,6,4462,aaltosea1,rohe_test_isntance,experiment1,1.002159833908081,rohe_test_stage,sdn,-148.2210173474742,-1
350,1,4,00:00:00:00:00:01,10,9962,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-0.16666486193776842,-1
389,1,4,00:00:00:00:00:01,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.0046110153198242,rohe_test_stage,sdn,-1.0354956510475555,-1
392,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0016169548034668,rohe_test_stage,sdn,-0.4789681251496043,-1
402,1,4,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-0.5320918704868984,-1
431,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.002328872680664,rohe_test_stage,sdn,-0.10588085808911352,-1
452,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0021700859069824,rohe_test_stage,sdn,-0.11768548118066935,-1
454,1,4,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.001844882965088,rohe_test_stage,sdn,-0.4810694216962401,-1
458,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.004897117614746,rohe_test_stage,sdn,-0.024429250939509872,-1
460,1,4,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.0047433376312256,rohe_test_stage,sdn,-0.6719664410384532,-1
475,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0007061958312988,rohe_test_stage,sdn,-1.5648251971021843,-1
482,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0027129650115967,rohe_test_stage,sdn,-2.342640045354992,-1
494,1,4,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.001619815826416,rohe_test_stage,sdn,-3.45344980937128,-1
501,1,4,00:00:00:00:00:03,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-2.376199023160321,-1
507,1,4,00:00:00:00:00:03,0,0,aaltosea1,rohe_test_isntance,experiment1,1.004518747329712,rohe_test_stage,sdn,-0.5185679578415048,-1
521,1,4,00:00:00:00:00:03,4,2734,aaltosea1,rohe_test_isntance,experiment1,1.0037298202514648,rohe_test_stage,sdn,-0.765362704922917,-1
522,1,4,00:00:00:00:00:03,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0052659511566162,rohe_test_stage,sdn,-0.7940017688832519,-1
524,1,4,00:00:00:00:00:03,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0041840076446533,rohe_test_stage,sdn,-1.196255033075448,-1
545,1,4,00:00:00:00:00:03,3,2144,aaltosea1,rohe_test_isntance,experiment1,1.0061051845550537,rohe_test_stage,sdn,-1.9435461830160157,-1
581,1,4,00:00:00:00:00:03,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0027129650115967,rohe_test_stage,sdn,-0.6154408760125554,-1
586,1,4,00:00:00:00:00:03,3,2144,aaltosea1,rohe_test_isntance,experiment1,1.002424955368042,rohe_test_stage,sdn,-1.3516842297338467,-1
623,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0041840076446533,rohe_test_stage,sdn,-1.196255033075448,-1
628,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0011670589447021,rohe_test_stage,sdn,-0.10464919683523632,-1
639,1,4,00:00:00:00:00:06,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.001844882965088,rohe_test_stage,sdn,-0.2666658091654748,-1
647,1,4,00:00:00:00:00:06,7,7818,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-207.73422170614433,-1
680,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0027129650115967,rohe_test_stage,sdn,-0.8048557879524791,-1
682,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0013172626495361,rohe_test_stage,sdn,-0.07945548030043481,-1
690,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.001554012298584,rohe_test_stage,sdn,-0.9766584583287332,-1
697,1,4,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0051641464233398,rohe_test_stage,sdn,-0.5449418504252659,-1
702,1,4,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0055279731750488,rohe_test_stage,sdn,-0.5539305975256985,-1
726,1,4,00:00:00:00:00:07,2,1554,aaltosea1,rohe_test_isntance,experiment1,1.0031371116638184,rohe_test_stage,sdn,-0.398069549985286,-1
733,1,4,00:00:00:00:00:07,4,3282,aaltosea1,rohe_test_isntance,experiment1,1.0037949085235596,rohe_test_stage,sdn,-0.7838748523070072,-1
746,1,4,00:00:00:00:00:07,8,8408,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-2122.9669296136894,-1
