,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
91,2,2,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567284.9930172,rohe_test_stage,sdn,10.035794258117676,-5.415058437349412,-1
93,2,2,00:00:00:00:00:02,0.02197802197802198,0.024034943285766556,aaltosea1,rohe_test_isntance,experiment1,1700567322.0998242,rohe_test_stage,sdn,10.032502174377441,-0.13442852766262137,-1
96,2,2,00:00:00:00:00:02,0.02197802197802198,0.024034943285766556,aaltosea1,rohe_test_isntance,experiment1,1700567319.0900521,rohe_test_stage,sdn,10.027744054794312,-0.3339118586543466,-1
2,1,1,00:00:00:00:00:04,0.018756954379271974,0.018762753637271097,aaltosea1,rohe_test_isntance,experiment1,1700567304.048081,rohe_test_stage,sdn,10.028568744659424,-0.2007811073574235,-1
3,1,1,00:00:00:00:00:04,0.02447941503735495,0.024486983560506347,aaltosea1,rohe_test_isntance,experiment1,1700567308.057004,rohe_test_stage,sdn,10.023239850997925,-1.21105219221716,-1
4,1,1,00:00:00:00:00:04,0.5304403115561914,0.5303527628201002,aaltosea1,rohe_test_isntance,experiment1,1700567267.941505,rohe_test_stage,sdn,10.022369861602783,-2.0173585584699536,-1
7,1,1,00:00:00:00:00:04,0.02447941503735495,0.024486983560506347,aaltosea1,rohe_test_isntance,experiment1,1700567311.0660632,rohe_test_stage,sdn,10.02475619316101,-0.4017829129701467,-1
24,1,3,00:00:00:00:00:04,0.22110150496317643,0.22107529464621326,aaltosea1,rohe_test_isntance,experiment1,1700567290.0121138,rohe_test_stage,sdn,10.037405729293823,-1.0812320163330806,-1
29,1,4,00:00:00:00:00:01,0.01818181818181818,0.019060918768929434,aaltosea1,rohe_test_isntance,experiment1,1700567309.062308,rohe_test_stage,sdn,10.027428150177002,-0.22663449266850932,-1
30,1,4,00:00:00:00:00:01,0.18181818181818182,0.19060918768929433,aaltosea1,rohe_test_isntance,experiment1,1700567282.986689,rohe_test_stage,sdn,10.031350135803223,-0.3662961241475815,-1
31,1,4,00:00:00:00:00:01,0.01818181818181818,0.019060918768929434,aaltosea1,rohe_test_isntance,experiment1,1700567303.04623,rohe_test_stage,sdn,10.027369976043701,-0.38674952763233184,-1
32,1,4,00:00:00:00:00:01,0.7181818181818181,0.7220660512522896,aaltosea1,rohe_test_isntance,experiment1,1700567338.162553,rohe_test_stage,sdn,10.037576913833618,-1.3547206758916053,-1
34,1,4,00:00:00:00:00:01,0.21818181818181817,0.21540107727742613,aaltosea1,rohe_test_isntance,experiment1,1700567349.19584,rohe_test_stage,sdn,10.028751850128174,-0.49194734798562956,-1
35,1,4,00:00:00:00:00:01,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567328.1249762,rohe_test_stage,sdn,10.036744117736816,-35.282494986860044,-1
36,1,4,00:00:00:00:00:02,1.0,1.0,aaltosea1,rohe_test_isntance,experiment1,1700567340.1689532,rohe_test_stage,sdn,10.03947114944458,-0.035336193705051144,-1
38,1,4,00:00:00:00:00:02,0.1559633027522936,0.16222412764688338,aaltosea1,rohe_test_isntance,experiment1,1700567294.0195122,rohe_test_stage,sdn,10.02974534034729,-0.1212537954028221,-1
44,1,4,00:00:00:00:00:02,0.1926605504587156,0.20140545779898597,aaltosea1,rohe_test_isntance,experiment1,1700567289.0064042,rohe_test_stage,sdn,10.035184144973755,-5.342566273811446,-1
55,1,4,00:00:00:00:00:06,0.01834862385321101,0.019163445408795856,aaltosea1,rohe_test_isntance,experiment1,1700567326.11725,rohe_test_stage,sdn,10.038396120071411,-0.5913055043899629,-1
63,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567349.19584,rohe_test_stage,sdn,10.028751850128174,-0.9356551882304878,-1
64,2,1,00:00:00:00:00:02,0.10112359550561797,0.09108133712275003,aaltosea1,rohe_test_isntance,experiment1,1700567274.957223,rohe_test_stage,sdn,10.019670009613037,-0.5882487764066813,-1
68,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567308.057004,rohe_test_stage,sdn,10.023239850997925,-0.20110212428106,-1
75,2,1,00:00:00:00:00:07,0.989010989010989,0.9828189627744194,aaltosea1,rohe_test_isntance,experiment1,1700567294.0195122,rohe_test_stage,sdn,10.02974534034729,-14.42809339550606,-1
77,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567270.9521651,rohe_test_stage,sdn,10.023017168045044,-0.13764004217202563,-1
79,2,1,00:00:00:00:00:07,0.989010989010989,0.9828189627744194,aaltosea1,rohe_test_isntance,experiment1,1700567293.01886,rohe_test_stage,sdn,10.03217101097107,-13.901662544513155,-1
84,2,1,00:00:00:00:00:08,0.02247191011235955,0.024469744592675376,aaltosea1,rohe_test_isntance,experiment1,1700567325.114986,rohe_test_stage,sdn,10.03789210319519,-4.469749907722416,-1
87,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567268.945926,rohe_test_stage,sdn,10.020915031433105,-0.0641103501814515,-1
91,2,2,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567284.9930172,rohe_test_stage,sdn,10.035794258117676,-5.415058437349412,-1
94,2,2,00:00:00:00:00:02,0.02197802197802198,0.01776893523600439,aaltosea1,rohe_test_isntance,experiment1,1700567285.999348,rohe_test_stage,sdn,10.03644585609436,-18.862405616170214,-1
106,2,5,00:00:00:00:00:04,0.668237141735375,0.6683180897609863,aaltosea1,rohe_test_isntance,experiment1,1700567297.030168,rohe_test_stage,sdn,10.029426097869873,-3.2246778779466947,-1
1,1,1,00:00:00:00:00:04,0.7588618661580036,0.7586327217476568,aaltosea1,rohe_test_isntance,experiment1,1700567347.189305,rohe_test_stage,sdn,10.030042171478271,-2.3108146828224565,-1
4,1,1,00:00:00:00:00:04,0.992687966936894,0.9926857062091994,aaltosea1,rohe_test_isntance,experiment1,1700567341.169729,rohe_test_stage,sdn,10.034350156784058,-0.20279605962050518,-1
8,1,1,00:00:00:00:00:04,0.5304403115561914,0.5303527628201002,aaltosea1,rohe_test_isntance,experiment1,1700567267.941505,rohe_test_stage,sdn,10.022369861602783,-0.8620103575352922,-1
9,1,2,00:00:00:00:00:04,0.5160736579275905,0.5160050827684608,aaltosea1,rohe_test_isntance,experiment1,1700567267.941505,rohe_test_stage,sdn,10.022369861602783,-0.9518302027157723,-1
